trackcode,RaceMeet,RaceDate,RaceNumber,Surface,RaceType,ExtendedRaceType,Distance,temperature,RainFall,GallopIndicator,FieldSize,WinningPostPosition,HorseName,odds,Favorite,HalfMilePosition,HalfMileTime,FinalTime,LastRaceDate,LastRaceLocation,LastRaceSurface,LastRaceDistance,PriorPolytrackWins,PriorPolytrackStarts,PriorTurfWins,PriorTurfStarts,LastWorkoutLocation,RouteSprint,WinnersSire,WinnersOwner,WinnersTrainer,WinnersJockey,ExactaPayout,SuperfectaPayout,TrifectaPayout
KEE,Fall 06,10/15/2006,2,Polytrack           ,CLM,10,8.5,57, ,N/A       ,6,5,Lady Anna J,1.9,N,-1,49.9,105.7,9/10/2006,HOO,D,8.5,0,0,2,2,HOO,R,Sandpit (BRZ),Estate of James T. Hines Jr.                                                                                            ,Trione Jr. Thomas                                                                                                      ,Bejarano Rafael                                                                                                        ,26.2,386.8,93.6,,
KEE,Fall 06,10/15/2006,3,Polytrack           ,MSW,3U,8.5,57, ,N/A       ,11,5,Divine Rahy,4.1,N,-1.5,48.43,103.62,9/21/2006,TP,AWS,8,0,1,0,3,HPT,R,Rahy,Stoneway Farm LLC                                                                                                       ,Kohnhorst Richard                                                                                                      ,Borel Calvin                                                                                                           ,65.2,4038.4,209.6,,
KEE,Fall 06,10/15/2006,4,Polytrack           ,CLM,40,8.5,57, ,N/A       ,9,6,Windigo,2.8,Y,-2.25,49.48,103.48,8/6/2006,AP,T,8.5,0,0,1,4,CD,R,Unbridled,Jim Tafel LLC                                                                                                           ,Nafzger Carl                                                                                                           ,Bejarano Rafael                                                                                                        ,59.2,1092.2,399.8,,
KEE,Fall 06,10/15/2006,5,Polytrack           ,MSW,2YO,6,57, ,N/A       ,12,12,Zofzig,1.9,Y,-2.75,46.15,69.86, ,FTS,FTS,0,0,0,0,0,CD,S,Danzig,Classic Star Stable LLC                                                                                                 ,Romans Dale                                                                                                            ,Leparoux Julien                                                                                                        ,46.4,6006.4,432.2,,
KEE,Fall 06,10/15/2006,6,Polytrack           ,ALW,NW2X,7,57, ,N/A       ,11,10,Deep Canyon,1.7,Y,-2.25,46.41,82.23,8/19/2006,SAR,T,8.5,0,0,0,1,CD,S,Chester House,Miles Jr. A.                                                                                                           ,Wilkes Ian                                                                                                             ,Borel Calvin                                                                                                           ,56.8,6054,732.8,,
KEE,Fall 06,10/15/2006,7,Polytrack           ,AOC,NW3X,6.5,57, ,N/A       ,9,5,Connections,26.1,N,-2.75,45.25,74.49,9/23/2006,HAW,D,6,1,1,0,7,AP,S,Unbridled,Ruman Stable                                                                                                            ,Dini Michael                                                                                                           ,Bridgmohan Shaun                                                                                                       ,195,5185.2,664.2,,
KEE,Fall 06,10/15/2006,8,Turf                ,STK,Bryan Station S.,8,57, ,N/A       ,9,4,Kip Deville,4.6,N,-1.5,48.27,95.36,9/9/2006,DEL,T,9,0,0,2,6,AQU,R,Kipling,IEAH Stables                                                                                                            ,Dutrow Jr. Richard                                                                                                     ,Leparoux Julien                                                                                                        ,73.6,2592.6,422.8,,
KEE,Fall 06,10/15/2006,9,Polytrack           ,ALW,NW1X,9,57, ,N/A       ,9,3,Pure Incentive,0.4,Y,-4.25,52.18,112.77,9/4/2006,SAR,T,9,0,0,0,5,KEE,R,Fusaichi Pegasus,Lakin Lewis A. and Kintz James                                                                                          ,Biancone Patrick                                                                                                       ,Leparoux Julien                                                                                                        ,5.4,140.6,15.4,,
KEE,Fall 06,10/18/2006,1,Polytrack           ,MCL,MCL,8.5,69, ,N/A       ,11,4,Pure Classy,3,Y,-5.25,49.26,105.7,9/23/2006,TP,AWS,8,0,1,0,1,TP,R,Pure Prize,Vinery Stables                                                                                                          ,Blasi Scott                                                                                                            ,Bridgmohan Shaun                                                                                                       ,35.8,6636.4,623.8,,
KEE,Fall 06,10/18/2006,2,Polytrack           ,CLM,7.5,6,69, ,N/A       ,12,9,You Too,7.8,N,-1.5,46.56,71.15,7/14/2006,MNR,D,5.5,0,0,0,0,CD,S,You and I,Sentel Ken and Scherer Merrill                                                                                          ,Scherer Merrill                                                                                                        ,Albarado Robby                                                                                                         ,115.8,13981.4,410.2,,
KEE,Fall 06,10/18/2006,3,Polytrack           ,MSW,2YO,6.5,69, ,N/A       ,10,4,Belgravia,1.3,Y,-1.75,47.06,76.64, ,FTS,FTS,0,0,0,0,0,KEE,S,Mr. Greeley,Tabor Michael B. Magnier Mrs. John Smith Derrick and Zayat Ahmed                                                        ,Biancone Patrick                                                                                                       ,Leparoux Julien                                                                                                        ,20.6,2991,312,,
KEE,Fall 06,10/18/2006,4,Polytrack           ,CLM,30NW2L,6,69, ,N/A       ,11,8,Archer,5.1,N,-0.5,46.91,70.65,9/13/2006,MTH,T,8,0,0,0,3,KEE,S,Arch,Baur Andrew                                                                                                            ,Oliver Philip                                                                                                          ,Bridgmohan Shaun                                                                                                       ,263,13633.2,1756.6,,
KEE,Fall 06,10/18/2006,5,Polytrack           ,CLM,16,8.5,69, ,N/A       ,9,8,Summer''s Hideaway,6,N,-4,48.27,104.81,9/21/2006,TP,AWS,8,2,4,0,1,TP,R,Skip Away,Andrews John A. and Beck Edward L.                                                                                      ,Beck Edward                                                                                                            ,Hernandez Jr. Brian                                                                                                    ,71.4,3686.2,483.8,,
KEE,Fall 06,10/18/2006,6,Polytrack           ,STR,STR,9,69, ,N/A       ,10,2,War Tracer,2.5,N,-0.125,49.95,110.53,10/5/2006,TP,AWS,9,3,6,3,8,HPT,R,Announce,Hunt and Smith Ventures                                                                                                 ,Kohnhorst Richard                                                                                                      ,Leparoux Julien                                                                                                        ,91.6,1656,315.6,,
KEE,Fall 06,10/18/2006,7,Polytrack           ,ALW,NW1X,8.5,69, ,N/A       ,8,7,Wellofaprize,52.6,N,-3.75,47.48,104.06,9/23/2006,TP,AWS,6,0,1,0,0,TTC,R,Pure Prize,Oak Haven Farm                                                                                                          ,Frederick Isaac                                                                                                        ,Bridgmohan Shaun                                                                                                       ,299.4,9359.6,1781.8,,
